latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2022-07-31,3,82.1,58.6,73.1,81.6,58.8,73.1,2022-07-31T03:24,2022-07-31T19:00,56167.16,50297.24,0.000,0.000,0.000,0.0,8.5,19.2,298,23.81,0.196
2022-08-01,51,76.0,63.2,69.9,74.6,63.9,69.7,2022-08-01T03:26,2022-08-01T18:59,55969.42,38139.51,0.031,0.031,0.000,6.0,12.2,23.9,295,15.96,0.140
2022-08-02,3,80.9,58.9,70.6,79.2,59.5,69.9,2022-08-02T03:27,2022-08-02T18:57,55769.31,49845.38,0.000,0.000,0.000,0.0,6.0,16.3,270,24.15,0.194
2022-08-03,2,91.5,63.0,79.2,91.4,62.2,78.8,2022-08-03T03:29,2022-08-03T18:55,55567.04,50067.48,0.000,0.000,0.000,0.0,6.0,15.0,178,23.03,0.217
2022-08-04,1,98.9,68.5,85.7,97.1,68.8,84.7,2022-08-04T03:31,2022-08-04T18:53,55362.83,50165.95,0.000,0.000,0.000,0.0,11.0,21.9,172,23.64,0.284
2022-08-05,63,83.9,63.6,74.4,86.0,62.6,74.7,2022-08-05T03:32,2022-08-05T18:52,55156.88,28946.39,0.201,0.201,0.000,8.0,14.7,28.2,310,17.47,0.177
2022-08-06,2,72.2,56.3,63.9,67.0,53.2,59.9,2022-08-06T03:34,2022-08-06T18:50,54949.38,48683.09,0.000,0.000,0.000,0.0,11.2,19.2,319,20.97,0.174
2022-08-07,2,74.5,52.2,65.2,71.7,50.1,62.5,2022-08-07T03:35,2022-08-07T18:48,54740.54,45457.73,0.000,0.000,0.000,0.0,8.0,13.2,34,19.32,0.154
2022-08-08,3,80.1,56.7,69.7,77.1,53.6,67.0,2022-08-08T03:37,2022-08-08T18:46,54530.53,45030.15,0.000,0.000,0.000,0.0,10.1,18.1,27,18.77,0.178
2022-08-09,2,81.2,62.7,71.0,78.7,60.8,68.0,2022-08-09T03:39,2022-08-09T18:44,54319.54,39914.79,0.000,0.000,0.000,0.0,10.9,19.9,30,18.99,0.198
2022-08-10,2,83.7,58.0,71.9,81.6,57.5,70.2,2022-08-10T03:40,2022-08-10T18:42,54107.75,49418.02,0.000,0.000,0.000,0.0,7.4,15.4,39,22.40,0.197
2022-08-11,1,85.4,61.4,74.6,82.9,58.6,71.1,2022-08-11T03:42,2022-08-11T18:40,53895.01,49328.93,0.000,0.000,0.000,0.0,8.5,17.9,98,23.55,0.242
2022-08-12,2,85.5,60.3,74.8,81.5,58.6,71.6,2022-08-12T03:44,2022-08-12T18:38,53679.72,41269.43,0.000,0.000,0.000,0.0,10.3,24.2,93,18.65,0.219
2022-08-13,63,83.9,65.8,72.7,86.4,65.5,74.6,2022-08-13T03:45,2022-08-13T18:36,53461.80,36388.95,0.232,0.232,0.000,6.0,9.9,21.3,76,14.19,0.125
2022-08-14,51,89.9,66.5,78.3,89.9,69.4,78.9,2022-08-14T03:47,2022-08-14T18:34,53241.46,47948.41,0.004,0.004,0.000,1.0,10.1,19.9,85,21.92,0.221
2022-08-15,53,85.2,67.4,75.1,86.5,71.0,77.2,2022-08-15T03:48,2022-08-15T18:32,53018.91,48731.83,0.031,0.031,0.000,4.0,11.7,20.8,111,16.92,0.152
2022-08-16,1,84.8,64.0,76.1,85.1,66.7,77.6,2022-08-16T03:50,2022-08-16T18:30,52794.36,48573.00,0.000,0.000,0.000,0.0,7.0,16.6,240,20.73,0.183
2022-08-17,2,89.9,63.2,78.8,89.8,65.6,79.4,2022-08-17T03:52,2022-08-17T18:28,52568.02,48362.19,0.000,0.000,0.000,0.0,9.2,15.0,75,18.19,0.179
2022-08-18,51,90.4,70.3,79.9,91.1,70.9,80.4,2022-08-18T03:54,2022-08-18T18:26,52340.07,28397.62,0.008,0.008,0.000,1.0,9.4,17.0,84,13.77,0.170
2022-08-19,63,76.7,66.0,71.0,79.9,70.4,74.1,2022-08-19T03:55,2022-08-19T18:24,52110.70,21055.80,0.457,0.457,0.000,14.0,10.9,20.4,325,10.94,0.089
2022-08-20,61,71.0,65.0,67.7,72.7,65.2,69.9,2022-08-20T03:57,2022-08-20T18:22,51880.09,549.29,0.256,0.256,0.000,16.0,8.9,17.9,315,5.21,0.050
2022-08-21,3,74.1,58.7,66.3,72.3,58.5,65.3,2022-08-21T03:59,2022-08-21T18:19,51648.44,25116.21,0.000,0.000,0.000,0.0,8.8,17.7,342,14.38,0.122
2022-08-22,3,73.1,57.8,66.4,72.4,58.0,66.1,2022-08-22T04:00,2022-08-22T18:17,51415.89,16565.62,0.000,0.000,0.000,0.0,8.5,14.8,54,11.71,0.107
2022-08-23,3,77.3,62.2,68.2,76.1,62.8,68.4,2022-08-23T04:02,2022-08-23T18:15,51182.63,34303.34,0.000,0.000,0.000,0.0,10.4,19.0,32,12.69,0.114
2022-08-24,51,80.0,59.7,70.2,81.7,61.3,72.0,2022-08-24T04:04,2022-08-24T18:13,50948.82,33247.55,0.004,0.004,0.000,1.0,9.7,16.1,44,13.71,0.119
2022-08-25,51,81.2,64.6,73.0,83.8,66.9,75.8,2022-08-25T04:05,2022-08-25T18:11,50714.61,44900.48,0.031,0.031,0.000,7.0,8.4,17.4,64,17.05,0.138
2022-08-26,65,80.5,66.6,71.6,84.6,70.1,76.2,2022-08-26T04:07,2022-08-26T18:08,50480.15,31340.03,0.807,0.807,0.000,12.0,7.9,16.6,21,14.06,0.107
2022-08-27,63,73.4,64.1,68.6,77.3,65.4,71.2,2022-08-27T04:09,2022-08-27T18:06,50245.61,16806.43,0.374,0.374,0.000,12.0,10.2,18.3,326,8.57,0.070
2022-08-28,51,71.5,58.8,65.6,69.5,55.4,64.1,2022-08-28T04:10,2022-08-28T18:04,50011.13,41112.89,0.020,0.020,0.000,2.0,11.1,20.8,301,17.45,0.131
2022-08-29,51,71.1,55.1,63.3,69.8,52.9,61.9,2022-08-29T04:12,2022-08-29T18:02,49776.86,22051.95,0.004,0.004,0.000,1.0,11.6,20.6,285,10.47,0.087
2022-08-30,51,69.7,55.7,62.9,68.9,56.0,62.5,2022-08-30T04:14,2022-08-30T17:59,49542.92,43275.77,0.024,0.024,0.000,6.0,8.4,15.0,42,14.51,0.106
2022-08-31,51,70.4,54.3,62.2,67.6,52.8,59.5,2022-08-31T04:15,2022-08-31T17:57,49309.18,42771.11,0.012,0.012,0.000,2.0,10.7,20.1,52,15.31,0.122
2022-09-01,3,68.6,52.5,60.6,65.2,49.6,57.5,2022-09-01T04:17,2022-09-01T17:55,49074.02,43201.04,0.000,0.000,0.000,0.0,9.6,19.0,47,16.61,0.124
2022-09-02,3,69.3,53.5,61.1,65.1,50.1,56.9,2022-09-02T04:19,2022-09-02T17:53,48837.29,34997.99,0.000,0.000,0.000,0.0,10.8,19.5,90,13.65,0.130
2022-09-03,3,70.4,53.2,62.3,63.5,47.7,56.6,2022-09-03T04:20,2022-09-03T17:50,48599.19,39782.70,0.000,0.000,0.000,0.0,14.5,27.1,93,15.63,0.160
2022-09-04,2,74.0,56.5,64.4,69.3,51.5,59.9,2022-09-04T04:22,2022-09-04T17:48,48359.85,43397.22,0.000,0.000,0.000,0.0,13.1,23.0,90,17.54,0.168
2022-09-05,3,75.1,57.9,65.7,72.0,53.1,60.9,2022-09-05T04:24,2022-09-05T17:46,48119.43,43200.00,0.000,0.000,0.000,0.0,12.1,23.5,94,15.99,0.171
2022-09-06,3,71.3,57.9,65.0,66.7,50.7,59.2,2022-09-06T04:25,2022-09-06T17:43,47878.09,30294.82,0.000,0.000,0.000,0.0,14.3,25.7,103,14.28,0.169
2022-09-07,53,78.0,57.0,66.2,77.8,52.4,64.4,2022-09-07T04:27,2022-09-07T17:41,47635.97,37941.79,0.024,0.024,0.000,1.0,10.3,20.1,109,13.03,0.125
2022-09-08,63,67.1,58.1,62.6,68.2,56.3,61.3,2022-09-08T04:29,2022-09-08T17:39,47393.21,3216.78,0.535,0.535,0.000,11.0,11.4,19.2,132,4.26,0.055
2022-09-09,51,69.7,55.7,62.1,69.0,55.2,61.6,2022-09-09T04:30,2022-09-09T17:36,47149.97,38342.86,0.008,0.008,0.000,2.0,7.9,18.1,178,14.66,0.098
2022-09-10,51,70.4,53.4,60.8,70.3,52.0,60.3,2022-09-10T04:32,2022-09-10T17:34,46906.38,42892.63,0.024,0.024,0.000,5.0,7.9,15.0,256,15.35,0.101
2022-09-11,51,67.3,53.9,59.9,65.4,52.8,59.0,2022-09-11T04:34,2022-09-11T17:31,46662.58,27097.51,0.039,0.039,0.000,7.0,9.8,20.1,333,10.14,0.071
2022-09-12,51,68.5,49.5,59.3,67.8,47.1,58.2,2022-09-12T04:35,2022-09-12T17:29,46418.69,35361.07,0.004,0.004,0.000,1.0,7.1,11.4,257,14.43,0.096
2022-09-13,61,67.7,54.0,60.0,67.0,51.1,58.7,2022-09-13T04:37,2022-09-13T17:27,46174.87,22363.55,0.150,0.150,0.000,6.0,9.6,19.5,231,8.57,0.063
2022-09-14,3,65.7,52.8,58.9,61.9,50.4,56.7,2022-09-14T04:39,2022-09-14T17:24,45931.23,21857.26,0.000,0.000,0.000,0.0,9.5,18.1,268,10.08,0.076
2022-09-15,51,64.1,52.4,57.7,57.6,47.8,53.5,2022-09-15T04:40,2022-09-15T17:22,45687.91,34016.86,0.016,0.016,0.000,2.0,14.7,26.4,269,11.02,0.088
2022-09-16,63,61.8,49.1,55.6,53.4,43.5,48.4,2022-09-16T04:42,2022-09-16T17:19,45445.05,41489.07,0.205,0.205,0.000,8.0,18.1,32.9,260,14.78,0.116
2022-09-17,51,59.3,47.9,53.4,51.3,42.9,47.7,2022-09-17T04:44,2022-09-17T17:17,45202.77,23798.38,0.071,0.071,0.000,11.0,15.9,28.4,275,9.12,0.068
2022-09-18,61,57.9,46.8,51.5,49.7,41.9,44.8,2022-09-18T04:45,2022-09-18T17:15,44961.19,38245.92,0.232,0.232,0.000,13.0,18.2,32.0,276,14.09,0.086
2022-09-19,63,59.9,45.0,51.4,55.8,40.0,46.9,2022-09-19T04:47,2022-09-19T17:12,44720.45,22204.56,0.157,0.157,0.000,4.0,13.9,25.5,296,9.95,0.059
2022-09-20,61,58.7,43.6,50.6,53.8,39.0,46.3,2022-09-20T04:49,2022-09-20T17:10,44480.39,40527.01,0.130,0.130,0.000,6.0,11.1,24.8,310,13.89,0.074
2022-09-21,51,61.3,42.2,51.1,58.0,38.3,47.6,2022-09-21T04:50,2022-09-21T17:08,44239.35,40285.23,0.012,0.012,0.000,3.0,7.2,14.8,327,13.64,0.079
2022-09-22,1,60.6,41.1,51.2,58.0,36.3,47.8,2022-09-22T04:52,2022-09-22T17:05,43997.18,40041.86,0.000,0.000,0.000,0.0,5.9,11.4,73,13.93,0.080
2022-09-23,3,61.3,38.6,51.4,58.4,33.5,47.3,2022-09-23T04:54,2022-09-23T17:03,43754.05,37999.59,0.000,0.000,0.000,0.0,6.9,14.3,146,13.82,0.087
2022-09-24,53,60.5,49.0,54.1,58.9,45.8,51.9,2022-09-24T04:55,2022-09-24T17:01,43510.07,8799.94,0.063,0.063,0.000,8.0,4.9,11.2,103,6.69,0.047
2022-09-25,51,63.2,50.6,55.8,62.4,48.0,53.9,2022-09-25T04:57,2022-09-25T16:58,43265.41,36557.00,0.016,0.016,0.000,2.0,7.1,13.6,172,12.20,0.074
2022-09-26,51,61.8,46.6,54.9,54.2,43.7,49.8,2022-09-26T04:59,2022-09-26T16:56,43020.21,36729.08,0.004,0.004,0.000,1.0,15.1,26.4,206,11.45,0.093
2022-09-27,61,55.1,43.7,51.0,51.2,39.6,46.4,2022-09-27T05:00,2022-09-27T16:53,42774.60,4719.47,0.224,0.224,0.000,15.0,11.9,20.1,204,4.18,0.035
2022-09-28,53,53.8,40.9,46.8,50.4,36.5,43.1,2022-09-28T05:02,2022-09-28T16:51,42528.73,18668.41,0.079,0.079,0.000,8.0,7.5,14.3,209,8.53,0.044
2022-09-29,51,56.9,41.4,48.0,53.1,36.5,44.2,2022-09-29T05:04,2022-09-29T16:49,42282.73,36747.41,0.008,0.008,0.000,2.0,5.4,12.8,197,11.30,0.062
2022-09-30,51,60.9,38.3,49.4,56.6,33.3,45.3,2022-09-30T05:05,2022-09-30T16:46,42036.77,37144.44,0.004,0.004,0.000,1.0,6.4,13.9,171,13.15,0.076
2022-10-01,55,56.2,45.7,51.2,52.2,40.1,45.6,2022-10-01T05:07,2022-10-01T16:44,41790.96,7250.18,0.102,0.102,0.000,3.0,15.7,26.2,209,4.78,0.043
2022-10-02,51,61.0,50.2,54.5,54.5,44.8,48.9,2022-10-02T05:09,2022-10-02T16:41,41545.46,35994.30,0.008,0.008,0.000,2.0,16.3,32.9,271,10.89,0.073
2022-10-03,3,59.5,50.1,54.8,53.9,44.2,48.8,2022-10-03T05:11,2022-10-03T16:39,41300.43,24886.86,0.000,0.000,0.000,0.0,18.2,32.0,299,7.17,0.067
2022-10-04,51,62.9,51.4,54.9,59.9,47.4,51.5,2022-10-04T05:12,2022-10-04T16:37,41055.99,14400.00,0.004,0.004,0.000,1.0,9.6,17.0,260,5.73,0.045
2022-10-05,2,66.2,48.8,57.5,62.7,44.7,53.4,2022-10-05T05:14,2022-10-05T16:34,40812.30,30807.42,0.000,0.000,0.000,0.0,11.8,20.8,216,10.05,0.081
2022-10-06,51,63.5,46.6,57.4,56.5,42.8,52.6,2022-10-06T05:16,2022-10-06T16:32,40569.52,35917.25,0.016,0.016,0.000,2.0,15.9,28.2,253,11.53,0.089
2022-10-07,1,63.1,41.6,51.3,58.2,36.8,47.1,2022-10-07T05:18,2022-10-07T16:30,40327.78,35877.98,0.000,0.000,0.000,0.0,8.3,15.4,196,12.34,0.076
2022-10-08,51,60.5,46.6,52.1,54.2,41.6,47.5,2022-10-08T05:19,2022-10-08T16:28,40087.25,28221.02,0.016,0.016,0.000,3.0,15.3,27.3,253,8.41,0.055
2022-10-09,1,59.8,41.3,50.0,56.1,37.1,45.9,2022-10-09T05:21,2022-10-09T16:25,39848.09,35501.87,0.000,0.000,0.000,0.0,9.3,15.4,182,11.49,0.067
2022-10-10,3,62.5,43.2,52.8,57.5,37.0,47.7,2022-10-10T05:23,2022-10-10T16:23,39610.13,35363.14,0.000,0.000,0.000,0.0,12.0,19.7,177,10.53,0.073
2022-10-11,3,59.2,45.4,51.1,53.9,41.4,46.8,2022-10-11T05:24,2022-10-11T16:21,39371.55,31984.02,0.000,0.000,0.000,0.0,9.5,20.4,278,10.12,0.062
2022-10-12,3,59.4,39.6,49.1,54.7,36.1,45.3,2022-10-12T05:26,2022-10-12T16:19,39132.21,35050.39,0.000,0.000,0.000,0.0,6.4,13.2,147,9.99,0.060
2022-10-13,3,61.7,40.5,49.8,57.6,35.9,46.2,2022-10-13T05:28,2022-10-13T16:16,38892.24,28428.81,0.000,0.000,0.000,0.0,11.4,20.1,188,8.54,0.051
2022-10-14,53,61.7,44.7,53.0,59.4,40.4,50.6,2022-10-14T05:30,2022-10-14T16:14,38651.84,30945.65,0.035,0.035,0.000,3.0,8.3,18.8,184,8.38,0.046
2022-10-15,61,64.1,53.0,57.9,62.0,51.0,56.1,2022-10-15T05:32,2022-10-15T16:12,38411.15,29243.82,0.138,0.138,0.000,5.0,9.0,16.1,197,6.52,0.043
2022-10-16,51,68.1,50.8,59.3,64.5,48.7,57.3,2022-10-16T05:33,2022-10-16T16:10,38170.37,33201.71,0.008,0.008,0.000,2.0,11.8,21.7,229,8.35,0.060
2022-10-17,2,75.0,54.0,62.4,73.3,52.1,61.4,2022-10-17T05:35,2022-10-17T16:07,37929.65,33748.09,0.000,0.000,0.000,0.0,11.2,19.7,184,9.13,0.071
2022-10-18,63,61.6,51.2,57.4,61.7,47.3,56.9,2022-10-18T05:37,2022-10-18T16:05,37689.18,2869.70,0.740,0.740,0.000,10.0,8.1,13.6,280,1.96,0.016
2022-10-19,51,56.9,42.4,51.0,52.8,36.6,46.4,2022-10-19T05:39,2022-10-19T16:03,37449.14,22094.47,0.004,0.004,0.000,1.0,9.7,17.2,336,5.94,0.045
2022-10-20,51,56.2,38.6,47.0,49.0,32.5,40.4,2022-10-20T05:41,2022-10-20T16:01,37209.71,32684.13,0.004,0.004,0.000,1.0,14.0,25.1,120,9.64,0.058
2022-10-21,55,59.7,46.5,53.4,56.8,41.9,50.4,2022-10-21T05:42,2022-10-21T15:59,36971.09,7052.90,0.059,0.059,0.000,4.0,9.8,17.7,163,3.79,0.030
2022-10-22,51,65.4,52.4,56.9,65.9,50.8,55.5,2022-10-22T05:44,2022-10-22T15:57,36733.47,23684.95,0.012,0.012,0.000,1.0,11.5,20.6,244,7.22,0.043
2022-10-23,51,64.6,47.9,56.4,63.6,44.9,54.3,2022-10-23T05:46,2022-10-23T15:54,36497.04,27508.69,0.004,0.004,0.000,1.0,10.7,18.1,169,7.63,0.048
2022-10-24,61,67.4,55.1,59.7,65.2,52.3,56.2,2022-10-24T05:48,2022-10-24T15:52,36262.00,15227.42,0.059,0.059,0.000,2.0,17.7,29.8,215,6.21,0.059
2022-10-25,51,61.2,48.3,55.2,56.7,45.5,51.8,2022-10-25T05:50,2022-10-25T15:50,36028.58,31084.53,0.012,0.012,0.000,3.0,15.1,26.2,247,6.83,0.046
2022-10-26,3,62.6,43.4,52.2,60.7,39.4,50.0,2022-10-26T05:51,2022-10-26T15:48,35796.96,30383.71,0.000,0.000,0.000,0.0,6.8,13.0,174,7.75,0.041
2022-10-27,3,66.9,49.1,56.7,66.5,46.7,55.3,2022-10-27T05:53,2022-10-27T15:46,35567.39,30066.52,0.000,0.000,0.000,0.0,7.7,12.5,196,7.40,0.043
2022-10-28,3,71.2,55.0,62.0,71.3,53.1,60.3,2022-10-28T05:55,2022-10-28T15:44,35340.09,25158.71,0.000,0.000,0.000,0.0,11.5,19.9,208,6.16,0.057
2022-10-29,3,66.5,54.0,60.4,68.4,52.3,60.0,2022-10-29T05:57,2022-10-29T15:42,35115.28,25492.28,0.000,0.000,0.000,0.0,9.4,16.6,237,5.86,0.040
2022-10-30,2,69.2,50.4,58.6,69.9,47.7,57.8,2022-10-30T05:59,2022-10-30T15:40,34892.84,28809.42,0.000,0.000,0.000,0.0,7.6,12.5,191,7.21,0.045
2022-10-31,3,62.9,48.9,55.9,63.6,45.4,55.0,2022-10-31T06:01,2022-10-31T15:38,34670.75,27833.01,0.000,0.000,0.000,0.0,9.2,15.0,295,5.98,0.032
2022-11-01,53,63.1,46.3,54.4,62.5,42.3,52.0,2022-11-01T06:02,2022-11-01T15:37,34448.85,8317.75,0.035,0.035,0.000,3.0,9.2,15.7,193,2.75,0.021
2022-11-02,51,58.8,42.6,49.9,50.7,37.8,44.4,2022-11-02T06:04,2022-11-02T15:35,34227.34,29309.27,0.016,0.016,0.000,1.0,15.5,30.2,235,6.40,0.051
2022-11-03,3,54.3,39.9,47.4,48.5,34.8,41.7,2022-11-03T06:06,2022-11-03T15:33,34006.45,19190.05,0.000,0.000,0.000,0.0,12.2,21.3,147,5.99,0.042
2022-11-04,61,52.0,45.9,48.8,48.8,41.8,45.5,2022-11-04T06:08,2022-11-04T15:31,33786.39,0.00,0.220,0.220,0.000,16.0,8.0,14.1,264,1.55,0.013
2022-11-05,63,52.8,39.8,46.4,47.8,34.5,41.8,2022-11-05T06:10,2022-11-05T15:29,33567.39,26273.46,0.169,0.169,0.000,3.0,8.8,17.7,265,6.35,0.029
2022-11-06,3,52.1,39.9,44.8,46.1,33.6,38.5,2022-11-06T06:12,2022-11-06T15:28,33349.67,28436.78,0.000,0.000,0.000,0.0,11.9,21.3,182,6.58,0.035
2022-11-07,51,57.1,44.4,50.5,51.1,37.9,44.4,2022-11-07T06:13,2022-11-07T15:26,33133.48,21655.97,0.012,0.012,0.000,2.0,15.5,27.3,216,5.45,0.046
2022-11-08,3,60.3,48.1,53.2,56.2,43.9,48.5,2022-11-08T06:15,2022-11-08T15:24,32919.07,27957.89,0.000,0.000,0.000,0.0,10.9,18.6,194,5.95,0.047
2022-11-09,51,58.7,52.0,54.6,53.9,47.1,50.0,2022-11-09T06:17,2022-11-09T15:22,32706.69,8748.68,0.008,0.008,0.000,2.0,13.0,22.1,208,3.52,0.041
2022-11-10,51,56.0,47.6,51.2,51.3,42.4,46.1,2022-11-10T06:19,2022-11-10T15:21,32496.58,27575.18,0.008,0.008,0.000,1.0,13.6,23.7,245,5.06,0.036
2022-11-11,1,54.8,44.6,49.0,49.3,39.9,43.9,2022-11-11T06:21,2022-11-11T15:19,32289.04,10275.83,0.000,0.000,0.000,0.0,10.8,18.3,237,3.99,0.032
2022-11-12,1,53.6,37.1,43.7,51.8,31.2,39.6,2022-11-12T06:23,2022-11-12T15:17,32084.32,27392.84,0.000,0.000,0.000,0.0,6.9,9.4,195,5.45,0.024
2022-11-13,3,51.4,41.1,46.4,45.9,35.5,41.2,2022-11-13T06:24,2022-11-13T15:16,31882.70,14362.41,0.000,0.000,0.000,0.0,13.1,23.0,109,3.61,0.022
2022-11-14,3,51.6,40.9,44.6,45.2,34.6,38.9,2022-11-14T06:26,2022-11-14T15:14,31684.49,26939.11,0.000,0.000,0.000,0.0,10.9,19.7,119,5.53,0.026
2022-11-15,3,53.5,40.0,45.2,50.8,35.0,41.0,2022-11-15T06:28,2022-11-15T15:13,31489.97,26717.46,0.000,0.000,0.000,0.0,7.9,13.0,130,5.30,0.024
2022-11-16,51,44.5,39.7,42.3,38.3,29.9,34.8,2022-11-16T06:30,2022-11-16T15:12,31299.45,0.00,0.012,0.012,0.000,3.0,14.6,24.8,91,0.94,0.016
2022-11-17,53,41.7,35.7,38.8,30.0,25.7,28.0,2022-11-17T06:31,2022-11-17T15:10,31113.25,0.00,0.106,0.106,0.000,7.0,21.3,37.8,100,2.05,0.031
2022-11-18,71,34.6,23.1,29.7,25.3,15.6,20.9,2022-11-18T06:33,2022-11-18T15:09,30931.67,13939.04,0.028,0.008,0.138,4.0,14.1,24.8,75,3.12,0.018
2022-11-19,71,35.3,21.0,28.9,25.7,13.2,20.9,2022-11-19T06:35,2022-11-19T15:08,30754.70,19374.86,0.043,0.000,0.331,9.0,11.0,20.1,268,4.02,0.017
2022-11-20,71,33.5,26.3,29.6,25.1,18.9,22.0,2022-11-20T06:37,2022-11-20T15:06,30580.42,10257.08,0.012,0.000,0.083,2.0,9.4,17.0,235,3.15,0.012
2022-11-21,71,33.5,26.1,29.3,27.0,17.6,22.6,2022-11-21T06:38,2022-11-21T15:05,30408.69,17528.96,0.008,0.000,0.055,2.0,8.7,14.1,149,3.99,0.012
2022-11-22,3,36.5,26.6,31.6,28.2,17.7,23.1,2022-11-22T06:40,2022-11-22T15:04,30239.75,1989.86,0.000,0.000,0.000,0.0,13.3,23.0,118,2.35,0.011
2022-11-23,3,43.1,30.8,35.5,37.7,24.0,29.1,2022-11-23T06:42,2022-11-23T15:03,30073.83,24416.27,0.000,0.000,0.000,0.0,8.8,14.8,131,4.52,0.015
2022-11-24,3,39.8,27.7,33.3,36.2,20.9,27.8,2022-11-24T06:43,2022-11-24T15:02,29911.17,17235.75,0.000,0.000,0.000,0.0,6.5,10.7,149,3.04,0.010
2022-11-25,55,43.4,34.9,38.9,38.9,29.9,34.3,2022-11-25T06:45,2022-11-25T15:01,29752.01,3408.46,0.185,0.185,0.000,7.0,6.2,12.1,160,2.37,0.009
2022-11-26,51,47.0,42.7,43.9,41.9,37.5,39.6,2022-11-26T06:46,2022-11-26T15:00,29596.59,7200.00,0.020,0.020,0.000,4.0,8.5,15.2,271,1.98,0.010
2022-11-27,3,44.7,36.3,40.6,41.0,29.9,34.9,2022-11-27T06:48,2022-11-27T14:59,29445.17,22773.80,0.000,0.000,0.000,0.0,10.8,18.1,154,3.90,0.013
2022-11-28,3,41.0,36.9,38.9,33.0,28.4,30.9,2022-11-28T06:50,2022-11-28T14:58,29298.00,5647.24,0.000,0.000,0.000,0.0,15.4,27.1,122,2.02,0.017
2022-11-29,51,41.3,37.2,39.2,34.8,30.3,32.7,2022-11-29T06:51,2022-11-29T14:57,29155.36,1296.03,0.012,0.012,0.000,3.0,8.7,14.8,105,1.64,0.011
2022-11-30,53,41.0,31.1,36.3,34.5,23.8,29.6,2022-11-30T06:53,2022-11-30T14:56,29017.50,9664.39,0.059,0.059,0.000,4.0,8.6,14.1,100,2.41,0.012
2022-12-01,71,33.4,30.5,32.3,27.0,23.3,25.2,2022-12-01T06:54,2022-12-01T14:56,28884.69,0.00,0.035,0.000,0.248,9.0,8.1,13.9,75,0.82,0.009
2022-12-02,73,35.5,29.0,32.9,27.0,19.5,24.7,2022-12-02T06:56,2022-12-02T14:55,28757.20,0.00,0.071,0.004,0.469,9.0,10.8,18.8,72,1.10,0.015
2022-12-03,71,31.9,28.6,29.8,24.0,19.6,21.4,2022-12-03T06:57,2022-12-03T14:54,28635.31,0.00,0.016,0.000,0.110,4.0,10.6,18.1,74,1.14,0.013
2022-12-04,3,35.9,31.2,33.4,28.4,23.8,26.0,2022-12-04T06:58,2022-12-04T14:54,28519.30,0.00,0.000,0.000,0.000,0.0,9.4,16.1,60,0.90,0.007
2022-12-05,55,37.9,32.6,35.3,32.7,25.1,29.3,2022-12-05T07:00,2022-12-05T14:53,28409.44,0.00,0.091,0.091,0.000,5.0,9.3,15.9,89,0.52,0.005
2022-12-06,51,37.1,35.1,35.8,30.9,28.7,29.5,2022-12-06T07:01,2022-12-06T14:53,28306.01,0.00,0.051,0.051,0.000,9.0,9.2,15.2,269,0.70,0.005
2022-12-07,71,38.5,30.0,35.0,29.2,23.7,26.8,2022-12-07T07:02,2022-12-07T14:52,28209.29,10419.67,0.039,0.031,0.055,7.0,14.3,25.5,265,2.24,0.012
2022-12-08,73,37.6,29.4,33.8,30.3,23.7,27.0,2022-12-08T07:03,2022-12-08T14:52,28119.56,507.16,0.051,0.024,0.193,8.0,11.7,19.7,229,0.99,0.007
2022-12-09,3,34.0,26.2,30.4,28.6,19.3,24.8,2022-12-09T07:04,2022-12-09T14:52,28036.89,10636.67,0.000,0.000,0.000,0.0,5.1,8.7,103,2.13,0.007
2022-12-10,3,30.7,23.7,27.6,23.6,16.3,20.4,2022-12-10T07:06,2022-12-10T14:52,27960.28,16593.34,0.000,0.000,0.000,0.0,6.6,13.2,21,3.19,0.009
2022-12-11,73,29.7,24.5,27.9,21.3,17.7,20.0,2022-12-11T07:07,2022-12-11T14:51,27889.60,0.00,0.059,0.000,0.413,10.0,8.7,14.8,330,1.17,0.010
2022-12-12,71,32.2,25.6,28.9,22.4,16.9,20.3,2022-12-12T07:08,2022-12-12T14:51,27824.95,7200.00,0.028,0.000,0.193,5.0,11.5,20.1,310,2.07,0.013
2022-12-13,71,29.4,20.9,26.6,22.9,13.4,18.9,2022-12-13T07:09,2022-12-13T14:51,27766.40,505.09,0.008,0.000,0.055,2.0,8.8,14.8,245,1.22,0.011
2022-12-14,3,28.1,16.3,20.7,20.2,8.0,12.7,2022-12-14T07:09,2022-12-14T14:51,27714.05,21954.95,0.000,0.000,0.000,0.0,7.3,13.9,130,3.46,0.010
2022-12-15,3,28.3,13.2,19.6,20.5,4.9,11.8,2022-12-15T07:10,2022-12-15T14:51,27667.96,19028.54,0.000,0.000,0.000,0.0,6.2,11.9,193,3.39,0.009
